Source,Target,source.type,target.type,abs.r,r,p.n,p
(g)Ornithinimicrobium,MElightcyan,genus,trans,0.476691729323308,-0.476691729323308,neg,0.0335840795109333
(g)Ornithinimicrobium,MElightskyblue3,genus,trans,0.452631578947368,-0.452631578947368,neg,0.0450756887830484
(g)Ornithinimicrobium,MEnavajowhite2,genus,trans,0.44812030075188,-0.44812030075188,neg,0.0475317357506642
(g)Ornithinimicrobium,MEpaleturquoise,genus,trans,0.657142857142857,-0.657142857142857,neg,0.00164308760423424
(g)Ornithinimicrobium,MEskyblue2,genus,trans,0.584962406015038,-0.584962406015038,neg,0.00674477152950777
(g)Ornithinimicrobium,MEtomato4,genus,trans,0.583458646616541,0.583458646616541,pos,0.00692269088157829
(g)Paenibacillus,LesionType,genus,CT,0.606976978666884,0.606976978666884,pos,0.0045407060939444
(g)Paenibacillus,MEaliceblue,genus,trans,0.542857142857143,0.542857142857143,pos,0.0133872054280151
(g)Paenibacillus,MEantiquewhite4,genus,trans,0.520300751879699,-0.520300751879699,neg,0.0186832211431206
(g)Paenibacillus,MEaquamarine1,genus,trans,0.464661654135338,0.464661654135338,pos,0.0390026194861654
(g)Paenibacillus,MEbrown1,genus,trans,0.482706766917293,-0.482706766917293,neg,0.0311052168695434
(g)Paenibacillus,MEburlywood3,genus,trans,0.458646616541353,-0.458646616541353,neg,0.0419543116093354
(g)Paenibacillus,MEcornsilk2,genus,trans,0.488721804511278,0.488721804511278,pos,0.0287720300549961
(g)Paenibacillus,MEcyan,genus,trans,0.518796992481203,0.518796992481203,pos,0.0190883943841925
(g)Paenibacillus,MEdarkorchid2,genus,trans,0.464661654135338,0.464661654135338,pos,0.0390026194861654
(g)Paenibacillus,MEdarkorchid3,genus,trans,0.654135338345865,-0.654135338345865,neg,0.00175519541284321
(g)Paenibacillus,MEdarkseagreen3,genus,trans,0.529323308270677,-0.529323308270677,neg,0.0163940847312944
(g)Paenibacillus,MEdeeppink2,genus,trans,0.466165413533835,0.466165413533835,pos,0.038290498876305
(g)Paenibacillus,MEdeepskyblue4,genus,trans,0.544360902255639,0.544360902255639,pos,0.0130826086615195
(g)Paenibacillus,MEdodgerblue,genus,trans,0.514285714285714,-0.514285714285714,neg,0.0203461282869807
(g)Paenibacillus,MEgoldenrod2,genus,trans,0.6,0.6,pos,0.0051629256736768
(g)Paenibacillus,MEgreenyellow,genus,trans,0.485714285714286,0.485714285714286,pos,0.0299207825255925
(g)Paenibacillus,MEgrey60,genus,trans,0.583458646616541,-0.583458646616541,neg,0.00692269088157829
(g)Paenibacillus,MEhoneydew,genus,trans,0.559398496240601,-0.559398496240601,neg,0.0103332584610107
(g)Paenibacillus,MEindianred2,genus,trans,0.705263157894737,0.705263157894737,pos,0.000514144599574876
(g)Paenibacillus,MElightblue4,genus,trans,0.475187969924812,-0.475187969924812,neg,0.0342272511450713
(g)Paenibacillus,MElightcyan,genus,trans,0.464661654135338,-0.464661654135338,neg,0.0390026194861654
(g)Paenibacillus,MElightpink4,genus,trans,0.469172932330827,-0.469172932330827,neg,0.0368965591814291
(g)Paenibacillus,MElightseagreen,genus,trans,0.485714285714286,0.485714285714286,pos,0.0299207825255925
(g)Paenibacillus,MElightskyblue1,genus,trans,0.529323308270677,-0.529323308270677,neg,0.0163940847312944
(g)Paenibacillus,MElimegreen,genus,trans,0.548872180451128,0.548872180451128,pos,0.0122022179622914
(g)Paenibacillus,MEmagenta,genus,trans,0.578947368421053,0.578947368421053,pos,0.00747966020966875
(g)Paenibacillus,MEmagenta2,genus,trans,0.535338345864662,0.535338345864662,pos,0.0149971296436326
(g)Paenibacillus,MEmediumpurple1,genus,trans,0.560902255639098,-0.560902255639098,neg,0.0100863724248034
(g)Paenibacillus,MEmediumpurple2,genus,trans,0.634586466165413,0.634586466165413,pos,0.00265140753465565
(g)Paenibacillus,MEmistyrose1,genus,trans,0.512781954887218,0.512781954887218,pos,0.0207797266670458
(g)Paenibacillus,MEnavajowhite1,genus,trans,0.610526315789474,-0.610526315789474,neg,0.00424878265194704
(g)Paenibacillus,MEoldlace,genus,trans,0.700751879699248,0.700751879699248,pos,0.000578664102019436
(g)Paenibacillus,MEpaleturquoise,genus,trans,0.514285714285714,-0.514285714285714,neg,0.0203461282869807
(g)Paenibacillus,MEpaleturquoise1,genus,trans,0.494736842105263,-0.494736842105263,neg,0.0265786474054572
(g)Paenibacillus,MEperu,genus,trans,0.469172932330827,-0.469172932330827,neg,0.0368965591814291
(g)Paenibacillus,MEplum1,genus,trans,0.487218045112782,0.487218045112782,pos,0.0293419919037082
(g)Paenibacillus,MEtan4,genus,trans,0.44812030075188,0.44812030075188,pos,0.0475317357506642
(g)Paenibacillus,MEtomato4,genus,trans,0.463157894736842,0.463157894736842,pos,0.0397249664579358
(g)Paenibacillus,MEturquoise4,genus,trans,0.490225563909774,0.490225563909774,pos,0.028210805618894
(g)Paenibacillus,MEvioletred2,genus,trans,0.57593984962406,0.57593984962406,pos,0.00787094017744506
(g)Paracoccus,MEantiquewhite4,genus,trans,0.804511278195489,-0.804511278195489,neg,1.90059244257044e-05
(g)Paracoccus,MEchocolate1,genus,trans,0.526315789473684,-0.526315789473684,neg,0.0171306519857882
(g)Paracoccus,MEcoral1,genus,trans,0.446616541353383,-0.446616541353383,neg,0.0483728331092669
(g)Paracoccus,MEdarkmagenta,genus,trans,0.590977443609023,-0.590977443609023,neg,0.00607015369927582
(g)Paracoccus,MEdarkolivegreen,genus,trans,0.580451127819549,-0.580451127819549,neg,0.00729007322448419
(g)Paracoccus,MEdarkolivegreen4,genus,trans,0.609022556390977,-0.609022556390977,neg,0.00437050755366254
(g)Paracoccus,MEdodgerblue,genus,trans,0.488721804511278,-0.488721804511278,neg,0.0287720300549961
(g)Paracoccus,MEfirebrick,genus,trans,0.454135338345865,-0.454135338345865,neg,0.0442791041628947
(g)Paracoccus,MEfirebrick3,genus,trans,0.454135338345865,-0.454135338345865,neg,0.0442791041628947
(g)Paracoccus,MEgoldenrod2,genus,trans,0.463157894736842,0.463157894736842,pos,0.0397249664579358
(g)Paracoccus,MEhoneydew,genus,trans,0.461654135338346,-0.461654135338346,neg,0.040457634341481
(g)Paracoccus,MElemonchiffon4,genus,trans,0.634586466165413,-0.634586466165413,neg,0.00265140753465565
(g)Paracoccus,MElightcyan,genus,trans,0.571428571428571,-0.571428571428571,neg,0.00848908569476669
(g)Paracoccus,MElightskyblue1,genus,trans,0.53984962406015,-0.53984962406015,neg,0.0140135553045835
(g)Paracoccus,MElightskyblue3,genus,trans,0.449624060150376,-0.449624060150376,neg,0.0467019093880629
(g)Paracoccus,MElightyellow,genus,trans,0.458646616541353,0.458646616541353,pos,0.0419543116093354
(g)Paracoccus,MElimegreen,genus,trans,0.518796992481203,0.518796992481203,pos,0.0190883943841925
(g)Paracoccus,MEmagenta,genus,trans,0.467669172932331,0.467669172932331,pos,0.0375885102041488
(g)Paracoccus,MEmagenta1,genus,trans,0.449624060150376,0.449624060150376,pos,0.0467019093880629
(g)Paracoccus,MEmediumorchid3,genus,trans,0.55187969924812,-0.55187969924812,neg,0.0116423733670858
(g)Paracoccus,MEmediumorchid4,genus,trans,0.560902255639098,0.560902255639098,pos,0.0100863724248034
(g)Paracoccus,MEmediumpurple1,genus,trans,0.451127819548872,-0.451127819548872,neg,0.0458832588000064
(g)Paracoccus,MEnavajowhite2,genus,trans,0.658646616541353,-0.658646616541353,neg,0.00158932618329826
(g)Paracoccus,MEoldlace,genus,trans,0.494736842105263,0.494736842105263,pos,0.0265786474054572
(g)Paracoccus,MEpaleturquoise3,genus,trans,0.452631578947368,0.452631578947368,pos,0.0450756887830484
(g)Paracoccus,MEpurple,genus,trans,0.449624060150376,-0.449624060150376,neg,0.0467019093880629
(g)Paracoccus,MEsienna2,genus,trans,0.484210526315789,0.484210526315789,pos,0.0305084935506666
(g)Paracoccus,MEskyblue3,genus,trans,0.461654135338346,-0.461654135338346,neg,0.040457634341481
(g)Paracoccus,MEsnow,genus,trans,0.535338345864662,0.535338345864662,pos,0.0149971296436326
(g)Paracoccus,MEturquoise,genus,trans,0.451127819548872,0.451127819548872,pos,0.0458832588000064
(g)Pediococcus,MEdarkblue,genus,trans,0.463157894736842,0.463157894736842,pos,0.0397249664579358
(g)Pediococcus,MEgoldenrod4,genus,trans,0.497744360902256,-0.497744360902256,neg,0.0255325669630838
(g)Pediococcus,MEgreen4,genus,trans,0.61203007518797,-0.61203007518797,neg,0.00412987521032553
(g)Pediococcus,MEindianred2,genus,trans,0.505263157894737,0.505263157894737,pos,0.0230592294741742
(g)Pediococcus,MEolivedrab3,genus,trans,0.478195488721805,-0.478195488721805,neg,0.0329503832149577
(g)Pedobacter,MEdarkturquoise,genus,trans,0.449624060150376,0.449624060150376,pos,0.0467019093880629
(g)Pelomonas,MEaliceblue,genus,trans,0.62406015037594,0.62406015037594,pos,0.00327410723683061
(g)Pelomonas,MEantiquewhite4,genus,trans,0.508270676691729,-0.508270676691729,neg,0.0221247804637924
(g)Pelomonas,MEbrown4,genus,trans,0.526315789473684,-0.526315789473684,neg,0.0171306519857882
(g)Pelomonas,MEchocolate3,genus,trans,0.548872180451128,-0.548872180451128,neg,0.0122022179622914
(g)Pelomonas,MEdarkmagenta,genus,trans,0.482706766917293,-0.482706766917293,neg,0.0311052168695434
(g)Pelomonas,MEdarkolivegreen,genus,trans,0.508270676691729,-0.508270676691729,neg,0.0221247804637924
(g)Pelomonas,MEdarkturquoise,genus,trans,0.55187969924812,0.55187969924812,pos,0.0116423733670858
(g)Pelomonas,MEdarkviolet,genus,trans,0.491729323308271,-0.491729323308271,neg,0.0276582275130461
(g)Pelomonas,MEgreen4,genus,trans,0.454135338345865,-0.454135338345865,neg,0.0442791041628947
(g)Pelomonas,MEhoneydew1,genus,trans,0.475187969924812,-0.475187969924812,neg,0.0342272511450713
(g)Pelomonas,MElavenderblush2,genus,trans,0.515789473684211,-0.515789473684211,neg,0.0199197634597036
(g)Pelomonas,MElightblue3,genus,trans,0.548872180451128,0.548872180451128,pos,0.0122022179622914
(g)Pelomonas,MElightcyan,genus,trans,0.461654135338346,-0.461654135338346,neg,0.040457634341481
(g)Pelomonas,MEmediumorchid2,genus,trans,0.457142857142857,0.457142857142857,pos,0.042718510627877
(g)Pelomonas,MEnavajowhite2,genus,trans,0.512781954887218,-0.512781954887218,neg,0.0207797266670458
(g)Pelomonas,MEpaleturquoise,genus,trans,0.544360902255639,-0.544360902255639,neg,0.0130826086615195
(g)Pelomonas,MEsienna2,genus,trans,0.466165413533835,0.466165413533835,pos,0.038290498876305
(g)Pelomonas,MEtomato4,genus,trans,0.496240601503759,0.496240601503759,pos,0.0260514647072489
(g)Peptoniphilus,MEantiquewhite3,genus,trans,0.493233082706767,0.493233082706767,pos,0.0271142049419442
(g)Peptoniphilus,MElightpink2,genus,trans,0.609022556390977,0.609022556390977,pos,0.00437050755366254
(g)Peptoniphilus,MElightskyblue3,genus,trans,0.46015037593985,-0.46015037593985,neg,0.0412007178019545
(g)Peptoniphilus,MEolivedrab3,genus,trans,0.548872180451128,0.548872180451128,pos,0.0122022179622914
(g)Planctomyces,MEaliceblue,genus,trans,0.478195488721805,0.478195488721805,pos,0.0329503832149577
(g)Planctomyces,MEantiquewhite4,genus,trans,0.506766917293233,-0.506766917293233,neg,0.0225881723805918
(g)Planctomyces,MEbrown4,genus,trans,0.506766917293233,-0.506766917293233,neg,0.0225881723805918
(g)Planctomyces,MEcoral1,genus,trans,0.470676691729323,-0.470676691729323,neg,0.0362145516660009
(g)Planctomyces,MEcyan,genus,trans,0.473684210526316,0.473684210526316,pos,0.0348799913794966
(g)Planctomyces,MEdarkseagreen3,genus,trans,0.581954887218045,-0.581954887218045,neg,0.00710443754510044
(g)Planctomyces,MEdeeppink1,genus,trans,0.530827067669173,-0.530827067669173,neg,0.0160354443767762
(g)Planctomyces,MEgoldenrod2,genus,trans,0.56390977443609,0.56390977443609,pos,0.00960697153757662
(g)Planctomyces,MEgrey60,genus,trans,0.485714285714286,-0.485714285714286,neg,0.0299207825255925
(g)Planctomyces,MEindianred2,genus,trans,0.491729323308271,0.491729323308271,pos,0.0276582275130461
(g)Planctomyces,MElightgreen,genus,trans,0.458646616541353,-0.458646616541353,neg,0.0419543116093354
(g)Planctomyces,MElightpink4,genus,trans,0.449624060150376,-0.449624060150376,neg,0.0467019093880629
(g)Planctomyces,MElightseagreen,genus,trans,0.478195488721805,0.478195488721805,pos,0.0329503832149577
(g)Planctomyces,MElimegreen,genus,trans,0.46015037593985,0.46015037593985,pos,0.0412007178019545
(g)Planctomyces,MEmagenta,genus,trans,0.491729323308271,0.491729323308271,pos,0.0276582275130461
(g)Planctomyces,MEmagenta2,genus,trans,0.452631578947368,0.452631578947368,pos,0.0450756887830484
(g)Planctomyces,MEmediumpurple1,genus,trans,0.467669172932331,-0.467669172932331,neg,0.0375885102041488
(g)Planctomyces,MEmediumpurple2,genus,trans,0.562406015037594,0.562406015037594,pos,0.00984430003305579
(g)Planctomyces,MEmistyrose1,genus,trans,0.538345864661654,0.538345864661654,pos,0.0143354623967936
(g)Planctomyces,MEnavajowhite1,genus,trans,0.530827067669173,-0.530827067669173,neg,0.0160354443767762
(g)Planctomyces,MEnavajowhite2,genus,trans,0.496240601503759,-0.496240601503759,neg,0.0260514647072489
(g)Planctomyces,MEpaleturquoise1,genus,trans,0.547368421052632,-0.547368421052632,neg,0.0124901903696035
(g)Planctomyces,MEthistle4,genus,trans,0.52781954887218,0.52781954887218,pos,0.0167591268829289
(g)Planctomyces,MEvioletred2,genus,trans,0.463157894736842,0.463157894736842,pos,0.0397249664579358
(g)Pontibacter,LesionType,genus,CT,0.498588232476369,0.498588232476369,pos,0.025244970412084
(g)Pontibacter,MEaliceblue,genus,trans,0.53984962406015,0.53984962406015,pos,0.0140135553045835
(g)Pontibacter,MEbrown4,genus,trans,0.494736842105263,-0.494736842105263,neg,0.0265786474054572
(g)Pontibacter,MEdarkseagreen3,genus,trans,0.455639097744361,-0.455639097744361,neg,0.043493409805466
(g)Pontibacter,MEdeeppink1,genus,trans,0.484210526315789,-0.484210526315789,neg,0.0305084935506666
(g)Pontibacter,MEfirebrick2,genus,trans,0.496240601503759,0.496240601503759,pos,0.0260514647072489
(g)Pontibacter,MEgrey60,genus,trans,0.461654135338346,-0.461654135338346,neg,0.040457634341481
(g)Pontibacter,MEindianred2,genus,trans,0.469172932330827,0.469172932330827,pos,0.0368965591814291
(g)Pontibacter,MElightgreen,genus,trans,0.46015037593985,-0.46015037593985,neg,0.0412007178019545
(g)Pontibacter,MEnavajowhite1,genus,trans,0.452631578947368,-0.452631578947368,neg,0.0450756887830484
(g)Pontibacter,MEnavajowhite2,genus,trans,0.454135338345865,-0.454135338345865,neg,0.0442791041628947
(g)Pontibacter,MEpaleturquoise,genus,trans,0.475187969924812,-0.475187969924812,neg,0.0342272511450713
(g)Pontibacter,MEtomato4,genus,trans,0.445112781954887,0.445112781954887,pos,0.0492252966921177
(g)Pontibacter,Segmented,genus,CT,0.572688764232591,-0.572688764232591,neg,0.00831255819333584
(g)Porphyromonas,MEantiquewhite3,genus,trans,0.454135338345865,0.454135338345865,pos,0.0442791041628947
(g)Porphyromonas,MEdarkturquoise,genus,trans,0.451127819548872,0.451127819548872,pos,0.0458832588000064
(g)Porphyromonas,MEgreenyellow,genus,trans,0.530827067669173,-0.530827067669173,neg,0.0160354443767762
(g)Porphyromonas,MElightyellow,genus,trans,0.446616541353383,0.446616541353383,pos,0.0483728331092669
(g)Prevotella,MEaliceblue,genus,trans,0.475187969924812,0.475187969924812,pos,0.0342272511450713
(g)Prevotella,MEantiquewhite4,genus,trans,0.523308270676692,-0.523308270676692,neg,0.0178934779804182
(g)Prevotella,MEblue4,genus,trans,0.493233082706767,0.493233082706767,pos,0.0271142049419442
(g)Prevotella,MEdarkmagenta,genus,trans,0.533834586466165,-0.533834586466165,neg,0.0153370468002174
(g)Prevotella,MEdarkolivegreen,genus,trans,0.482706766917293,-0.482706766917293,neg,0.0311052168695434
(g)Prevotella,MEdarkturquoise,genus,trans,0.475187969924812,0.475187969924812,pos,0.0342272511450713
(g)Prevotella,MElemonchiffon4,genus,trans,0.509774436090226,-0.509774436090226,neg,0.0216689666215354
(g)Prevotella,MElightblue3,genus,trans,0.469172932330827,0.469172932330827,pos,0.0368965591814291
(g)Prevotella,MElightcyan,genus,trans,0.613533834586466,-0.613533834586466,neg,0.00401373472990365
(g)Prevotella,MEmediumorchid2,genus,trans,0.494736842105263,0.494736842105263,pos,0.0265786474054572
(g)Prevotella,MEnavajowhite2,genus,trans,0.506766917293233,-0.506766917293233,neg,0.0225881723805918
(g)Prevotella,MEpaleturquoise,genus,trans,0.529323308270677,-0.529323308270677,neg,0.0163940847312944
(g)Prevotella,MEsienna2,genus,trans,0.523308270676692,0.523308270676692,pos,0.0178934779804182
(g)Prevotella,MEslateblue3,genus,trans,0.511278195488722,0.511278195488722,pos,0.0212206441332248
(g)Propionibacterium,MEdeeppink,genus,trans,0.451127819548872,-0.451127819548872,neg,0.0458832588000064
(g)Propionicimonas,MEbisque4,genus,trans,0.505263157894737,0.505263157894737,pos,0.0230592294741742
(g)Propionicimonas,MEblue3,genus,trans,0.466165413533835,0.466165413533835,pos,0.038290498876305
(g)Propionicimonas,MEbrown4,genus,trans,0.705263157894737,-0.705263157894737,neg,0.000514144599574876
(g)Propionicimonas,MEchocolate3,genus,trans,0.772932330827068,-0.772932330827068,neg,6.45802408374603e-05
(g)Propionicimonas,MEdarkgoldenrod1,genus,trans,0.47218045112782,0.47218045112782,pos,0.035542393671932
(g)Propionicimonas,MEdarkgoldenrod4,genus,trans,0.541353383458647,0.541353383458647,pos,0.0136974953970477
(g)Propionicimonas,MEdarksalmon,genus,trans,0.464661654135338,0.464661654135338,pos,0.0390026194861654
(g)Propionicimonas,MEdarkviolet,genus,trans,0.633082706766917,-0.633082706766917,neg,0.00273378687905133
(g)Propionicimonas,MEdeeppink,genus,trans,0.508270676691729,-0.508270676691729,neg,0.0221247804637924
(g)Propionicimonas,MEdodgerblue1,genus,trans,0.445112781954887,0.445112781954887,pos,0.0492252966921177
(g)Propionicimonas,MEfirebrick2,genus,trans,0.500751879699248,0.500751879699248,pos,0.0245192684094765
(g)Propionicimonas,MEfirebrick4,genus,trans,0.557894736842105,-0.557894736842105,neg,0.0105850284475469
(g)Propionicimonas,MEfloralwhite,genus,trans,0.484210526315789,0.484210526315789,pos,0.0305084935506666
(g)Propionicimonas,MEgoldenrod4,genus,trans,0.581954887218045,-0.581954887218045,neg,0.00710443754510044
(g)Propionicimonas,MEgreen1,genus,trans,0.464661654135338,0.464661654135338,pos,0.0390026194861654
(g)Propionicimonas,MEgreen4,genus,trans,0.622556390977444,-0.622556390977444,neg,0.00337224384315566
(g)Propionicimonas,MEhoneydew1,genus,trans,0.675187969924812,-0.675187969924812,neg,0.00108894262579889
(g)Propionicimonas,MEindianred3,genus,trans,0.461654135338346,0.461654135338346,pos,0.040457634341481
(g)Propionicimonas,MEkhaki4,genus,trans,0.484210526315789,-0.484210526315789,neg,0.0305084935506666
(g)Propionicimonas,MElavenderblush2,genus,trans,0.73984962406015,-0.73984962406015,neg,0.000192410327205573
